id,month,region_type,region_name,country,source,ns,s,dn_ds
17056,2021-03-01,GENE,ORF3a,Georgia,GISAID,2,0,
17057,2021-03-01,GENE,ORF3a,Hong Kong,GISAID,43,0,
17058,2021-03-01,GENE,ORF3a,Iraq,GISAID,4,0,
17059,2021-03-01,GENE,ORF3a,Jordan,GISAID,13,0,
17060,2021-03-01,GENE,ORF3a,Madagascar,GISAID,7,0,
17061,2021-03-01,GENE,ORF3a,Mauritius,GISAID,3,0,
17062,2021-03-01,GENE,ORF3a,Mongolia,GISAID,2,0,
17063,2021-03-01,GENE,ORF3a,Nigeria,GISAID,1,0,
17064,2021-03-01,GENE,ORF3a,Northern Mariana Islands,GISAID,18,0,
17065,2021-03-01,GENE,ORF3a,Paraguay,GISAID,36,0,
17066,2021-03-01,GENE,ORF3a,Rwanda,GISAID,10,0,
17067,2021-03-01,GENE,ORF3a,Serbia,GISAID,4,0,
17068,2021-03-01,GENE,ORF3a,Trinidad and Tobago,GISAID,1,0,
17069,2021-03-01,GENE,ORF6,"Bonaire, Sint Eustatius and Saba",GISAID,1,0,
17070,2021-03-01,GENE,ORF6,Congo,GISAID,2,0,
17071,2021-03-01,GENE,ORF6,Costa Rica,GISAID,3,0,
17072,2021-03-01,GENE,ORF6,Egypt,GISAID,3,0,
17073,2021-03-01,GENE,ORF6,Morocco,GISAID,1,0,
17074,2021-03-01,GENE,ORF6,North Macedonia,GISAID,1,0,
17075,2021-03-01,GENE,ORF6,Paraguay,GISAID,5,0,
17076,2021-03-01,GENE,ORF6,Réunion,GISAID,30,0,
17077,2021-03-01,GENE,ORF6,Rwanda,GISAID,1,0,
17078,2021-03-01,GENE,ORF6,Sri Lanka,GISAID,1,0,
17079,2021-03-01,GENE,ORF7a,Bahrain,GISAID,1,0,
17080,2021-03-01,GENE,ORF7a,Belarus,GISAID,1,0,
17081,2021-03-01,GENE,ORF7a,Botswana,GISAID,1,0,
17082,2021-03-01,GENE,ORF7a,Cameroon,GISAID,10,0,
17083,2021-03-01,GENE,ORF7a,Egypt,GISAID,1,0,
17084,2021-03-01,GENE,ORF7a,Gabon,GISAID,1,0,
17085,2021-03-01,GENE,ORF7a,Gambia,GISAID,3,0,
17086,2021-03-01,GENE,ORF7a,Georgia,GISAID,1,0,
17087,2021-03-01,GENE,ORF7a,Hong Kong,GISAID,3,0,
17088,2021-03-01,GENE,ORF7a,Kazakhstan,GISAID,10,0,
17089,2021-03-01,GENE,ORF7a,Malawi,GISAID,1,0,
17090,2021-03-01,GENE,ORF7a,Morocco,GISAID,1,0,
17091,2021-03-01,GENE,ORF7a,New Zealand,GISAID,9,0,
17092,2021-03-01,GENE,ORF7a,Papua New Guinea,GISAID,1,0,
17093,2021-03-01,GENE,ORF7a,Qatar,GISAID,9,0,
17094,2021-03-01,GENE,ORF7a,Réunion,GISAID,9,0,
17095,2021-03-01,GENE,ORF7a,South Sudan,GISAID,1,0,
17096,2021-03-01,GENE,ORF7a,Sri Lanka,GISAID,1,0,
17097,2021-03-01,GENE,ORF7b,Angola,GISAID,2,0,
17098,2021-03-01,GENE,ORF7b,Argentina,GISAID,3,0,
17099,2021-03-01,GENE,ORF7b,Australia,GISAID,7,0,
17100,2021-03-01,GENE,ORF7b,Belarus,GISAID,2,0,
17101,2021-03-01,GENE,ORF7b,"Bolivia, Plurinational State of",GISAID,1,0,
17102,2021-03-01,GENE,ORF7b,Dominican Republic,GISAID,2,0,
17103,2021-03-01,GENE,ORF7b,Egypt,GISAID,14,0,
17104,2021-03-01,GENE,ORF7b,Gibraltar,GISAID,1,0,
17105,2021-03-01,GENE,ORF7b,Kazakhstan,GISAID,2,0,
17106,2021-03-01,GENE,ORF7b,Not available,GISAID,9,0,
17107,2021-03-01,GENE,ORF7b,Pakistan,GISAID,1,0,
17108,2021-03-01,GENE,ORF7b,Réunion,GISAID,26,0,
17109,2021-03-01,GENE,ORF7b,Suriname,GISAID,1,0,
17110,2021-03-01,GENE,ORF7b,Uruguay,GISAID,2,0,
17111,2021-03-01,GENE,ORF8,Albania,GISAID,6,0,
17112,2021-03-01,GENE,ORF8,Anguilla,GISAID,6,0,
17113,2021-03-01,GENE,ORF8,Armenia,GISAID,20,0,
17114,2021-03-01,GENE,ORF8,Azerbaijan,GISAID,1,0,
17115,2021-03-01,GENE,ORF8,Bahrain,GISAID,12,0,
17116,2021-03-01,GENE,ORF8,"Bolivia, Plurinational State of",GISAID,8,0,
17117,2021-03-01,GENE,ORF8,Cambodia,GISAID,34,0,
17118,2021-03-01,GENE,ORF8,Ecuador,GISAID,13,0,
17119,2021-03-01,GENE,ORF8,Egypt,GISAID,13,0,
17120,2021-03-01,GENE,ORF8,Faroe Islands,GISAID,2,0,
17121,2021-03-01,GENE,ORF8,Gabon,GISAID,41,0,
17122,2021-03-01,GENE,ORF8,Gambia,GISAID,72,0,
17123,2021-03-01,GENE,ORF8,Georgia,GISAID,14,0,
17124,2021-03-01,GENE,ORF8,Guam,GISAID,2,0,
17125,2021-03-01,GENE,ORF8,Iraq,GISAID,8,0,
17126,2021-03-01,GENE,ORF8,Kazakhstan,GISAID,56,0,
17127,2021-03-01,GENE,ORF8,"Moldova, Republic of",GISAID,6,0,
17128,2021-03-01,GENE,ORF8,Morocco,GISAID,80,0,
17129,2021-03-01,GENE,ORF8,Saint Lucia,GISAID,10,0,
17130,2021-03-01,GENE,ORF8,Senegal,GISAID,18,0,
17131,2021-03-01,GENE,ORF8,Serbia,GISAID,24,0,
17132,2021-03-01,GENE,ORF8,South Sudan,GISAID,1,0,
17133,2021-03-01,GENE,ORF8,Ukraine,GISAID,65,0,
17134,2021-03-01,GENE,S,Albania,GISAID,21,0,
17135,2021-03-01,GENE,S,Armenia,GISAID,70,0,
17136,2021-03-01,GENE,S,Eswatini,GISAID,14,0,
17137,2021-03-01,GENE,S,Georgia,GISAID,53,0,
17138,2021-03-01,GENE,S,Madagascar,GISAID,25,0,
17139,2021-03-01,GENE,S,Northern Mariana Islands,GISAID,9,0,
17140,2021-03-01,GENE,S,Wallis and Futuna,GISAID,49,0,
17141,2021-04-01,GENE,E,Argentina,GISAID,6,0,
17142,2021-04-01,GENE,E,Bahrain,GISAID,9,0,
17143,2021-04-01,GENE,E,Botswana,GISAID,1,0,
17144,2021-04-01,GENE,E,Cambodia,GISAID,1,0,
17145,2021-04-01,GENE,E,Cameroon,GISAID,1,0,
17146,2021-04-01,GENE,E,China,GISAID,2,0,
17147,2021-04-01,GENE,E,Egypt,GISAID,4,0,
17148,2021-04-01,GENE,E,Equatorial Guinea,GISAID,1,0,
17149,2021-04-01,GENE,E,French Guiana,GISAID,1,0,
17150,2021-04-01,GENE,E,Ghana,GISAID,5,0,
17151,2021-04-01,GENE,E,Guam,GISAID,2,0,
17152,2021-04-01,GENE,E,Hong Kong,GISAID,32,0,
17153,2021-04-01,GENE,E,"Iran, Islamic Republic of",GISAID,3,0,
17154,2021-04-01,GENE,E,Jordan,GISAID,1,0,
17155,2021-04-01,GENE,E,Kazakhstan,GISAID,1,0,
17156,2021-04-01,GENE,E,Latvia,GISAID,21,0,
17157,2021-04-01,GENE,E,Malawi,GISAID,34,0,
17158,2021-04-01,GENE,E,Malaysia,GISAID,48,0,
17159,2021-04-01,GENE,E,Mali,GISAID,1,0,
17160,2021-04-01,GENE,E,Malta,GISAID,3,0,
17161,2021-04-01,GENE,E,Martinique,GISAID,2,0,
17162,2021-04-01,GENE,E,Nepal,GISAID,1,0,
17163,2021-04-01,GENE,E,New Zealand,GISAID,2,0,
17164,2021-04-01,GENE,E,Nigeria,GISAID,11,0,
17165,2021-04-01,GENE,E,Not available,GISAID,62,0,
17166,2021-04-01,GENE,E,Philippines,GISAID,4,0,
17167,2021-04-01,GENE,E,Qatar,GISAID,153,0,
17168,2021-04-01,GENE,E,Réunion,GISAID,111,0,
17169,2021-04-01,GENE,E,Romania,GISAID,3,0,
17170,2021-04-01,GENE,E,Saudi Arabia,GISAID,2,0,
17171,2021-04-01,GENE,E,South Africa,GISAID,351,0,
17172,2021-04-01,GENE,E,South Sudan,GISAID,1,0,
17173,2021-04-01,GENE,E,Sri Lanka,GISAID,2,0,
17174,2021-04-01,GENE,E,Thailand,GISAID,1,0,
17175,2021-04-01,GENE,E,Trinidad and Tobago,GISAID,1,0,
17176,2021-04-01,GENE,E,Tunisia,GISAID,2,0,
17177,2021-04-01,GENE,E,Uganda,GISAID,7,0,
17178,2021-04-01,GENE,E,Uruguay,GISAID,2,0,
17179,2021-04-01,GENE,M,Anguilla,GISAID,1,0,
17180,2021-04-01,GENE,M,"Bonaire, Sint Eustatius and Saba",GISAID,1,0,
17181,2021-04-01,GENE,M,Botswana,GISAID,1,0,
17182,2021-04-01,GENE,M,Cameroon,GISAID,2,0,
17183,2021-04-01,GENE,M,Guam,GISAID,1,0,
17184,2021-04-01,GENE,M,Malawi,GISAID,10,0,
17185,2021-04-01,GENE,M,Mali,GISAID,1,0,
17186,2021-04-01,GENE,M,Nepal,GISAID,10,0,
17187,2021-04-01,GENE,M,Rwanda,GISAID,2,0,
17188,2021-04-01,GENE,M,South Sudan,GISAID,1,0,
17189,2021-04-01,GENE,M,Trinidad and Tobago,GISAID,27,0,
17190,2021-04-01,GENE,M,Viet Nam,GISAID,4,0,
17191,2021-04-01,GENE,N,Anguilla,GISAID,4,0,
17192,2021-04-01,GENE,N,Botswana,GISAID,3,0,
17193,2021-04-01,GENE,N,Equatorial Guinea,GISAID,1,0,
17194,2021-04-01,GENE,N,Nepal,GISAID,24,0,
17195,2021-04-01,GENE,N,Tunisia,GISAID,2,0,
17196,2021-04-01,GENE,ORF10,Aruba,GISAID,17,0,
17197,2021-04-01,GENE,ORF10,Bangladesh,GISAID,1,0,
17198,2021-04-01,GENE,ORF10,"Bonaire, Sint Eustatius and Saba",GISAID,1,0,
17199,2021-04-01,GENE,ORF10,Cambodia,GISAID,73,0,
17200,2021-04-01,GENE,ORF10,Cameroon,GISAID,1,0,
17201,2021-04-01,GENE,ORF10,Costa Rica,GISAID,1,0,
17202,2021-04-01,GENE,ORF10,Ecuador,GISAID,1,0,
17203,2021-04-01,GENE,ORF10,Estonia,GISAID,1,0,
17204,2021-04-01,GENE,ORF10,French Guiana,GISAID,3,0,
17205,2021-04-01,GENE,ORF10,Ghana,GISAID,1,0,
17206,2021-04-01,GENE,ORF10,Malawi,GISAID,10,0,
17207,2021-04-01,GENE,ORF10,Malta,GISAID,4,0,
17208,2021-04-01,GENE,ORF10,Not available,GISAID,330,0,
17209,2021-04-01,GENE,ORF10,Pakistan,GISAID,2,0,
17210,2021-04-01,GENE,ORF10,"Palestine, State of",GISAID,1,0,
17211,2021-04-01,GENE,ORF10,Papua New Guinea,GISAID,1,0,
17212,2021-04-01,GENE,ORF10,Qatar,GISAID,2,0,
17213,2021-04-01,GENE,ORF10,Sri Lanka,GISAID,1,0,
17214,2021-04-01,GENE,ORF10,Suriname,GISAID,1,0,
17215,2021-04-01,GENE,ORF10,Thailand,GISAID,128,0,
17216,2021-04-01,GENE,ORF10,Turkey,GISAID,7,0,
17217,2021-04-01,GENE,ORF10,Uganda,GISAID,4,0,
17218,2021-04-01,GENE,ORF10,Uruguay,GISAID,10,0,
17219,2021-04-01,GENE,ORF3a,Belarus,GISAID,2,0,
17220,2021-04-01,GENE,ORF3a,"Bonaire, Sint Eustatius and Saba",GISAID,1,0,
17221,2021-04-01,GENE,ORF3a,Botswana,GISAID,3,0,
17222,2021-04-01,GENE,ORF3a,Central African Republic,GISAID,1,0,
17223,2021-04-01,GENE,ORF3a,China,GISAID,10,0,
17224,2021-04-01,GENE,ORF3a,Equatorial Guinea,GISAID,3,0,
17225,2021-04-01,GENE,ORF3a,Guam,GISAID,8,0,
17226,2021-04-01,GENE,ORF3a,Hong Kong,GISAID,93,0,
17227,2021-04-01,GENE,ORF3a,Martinique,GISAID,5,0,
17228,2021-04-01,GENE,ORF3a,Nepal,GISAID,9,0,
17229,2021-04-01,GENE,ORF3a,Philippines,GISAID,9,0,
17230,2021-04-01,GENE,ORF3a,Saudi Arabia,GISAID,2,0,
17231,2021-04-01,GENE,ORF3a,South Sudan,GISAID,1,0,
17232,2021-04-01,GENE,ORF3a,Sri Lanka,GISAID,37,0,
17233,2021-04-01,GENE,ORF3a,"Taiwan, Province of China",GISAID,3,0,
17234,2021-04-01,GENE,ORF3a,Trinidad and Tobago,GISAID,17,0,
17235,2021-04-01,GENE,ORF3a,Viet Nam,GISAID,5,0,
17236,2021-04-01,GENE,ORF6,Anguilla,GISAID,1,0,
17237,2021-04-01,GENE,ORF6,Bahrain,GISAID,9,0,
17238,2021-04-01,GENE,ORF6,Cambodia,GISAID,1,0,
17239,2021-04-01,GENE,ORF6,French Guiana,GISAID,8,0,
17240,2021-04-01,GENE,ORF6,Hong Kong,GISAID,3,0,
17241,2021-04-01,GENE,ORF6,Jordan,GISAID,1,0,
17242,2021-04-01,GENE,ORF6,Saudi Arabia,GISAID,2,0,
17243,2021-04-01,GENE,ORF7a,Bahrain,GISAID,45,0,
17244,2021-04-01,GENE,ORF7a,Cambodia,GISAID,7,0,
17245,2021-04-01,GENE,ORF7a,China,GISAID,22,0,
17246,2021-04-01,GENE,ORF7a,Georgia,GISAID,1,0,
17247,2021-04-01,GENE,ORF7a,Ghana,GISAID,6,0,
17248,2021-04-01,GENE,ORF7a,Guam,GISAID,4,0,
17249,2021-04-01,GENE,ORF7a,Jordan,GISAID,10,0,
17250,2021-04-01,GENE,ORF7a,Malawi,GISAID,37,0,
17251,2021-04-01,GENE,ORF7a,Malta,GISAID,7,0,
17252,2021-04-01,GENE,ORF7a,Nepal,GISAID,4,0,
17253,2021-04-01,GENE,ORF7a,New Zealand,GISAID,23,0,
17254,2021-04-01,GENE,ORF7a,"Palestine, State of",GISAID,3,0,
17255,2021-04-01,GENE,ORF7a,Sri Lanka,GISAID,11,0,
17256,2021-04-01,GENE,ORF7a,Uganda,GISAID,12,0,
17257,2021-04-01,GENE,ORF7a,Viet Nam,GISAID,8,0,
17258,2021-04-01,GENE,ORF7b,Angola,GISAID,13,0,
17259,2021-04-01,GENE,ORF7b,Bahrain,GISAID,3,0,
17260,2021-04-01,GENE,ORF7b,Bangladesh,GISAID,6,0,
17261,2021-04-01,GENE,ORF7b,China,GISAID,1,0,
17262,2021-04-01,GENE,ORF7b,Colombia,GISAID,9,0,
17263,2021-04-01,GENE,ORF7b,Ecuador,GISAID,1,0,
17264,2021-04-01,GENE,ORF7b,Egypt,GISAID,16,0,
17265,2021-04-01,GENE,ORF7b,French Guiana,GISAID,1,0,
17266,2021-04-01,GENE,ORF7b,Guam,GISAID,1,0,
17267,2021-04-01,GENE,ORF7b,Indonesia,GISAID,31,0,
17268,2021-04-01,GENE,ORF7b,"Iran, Islamic Republic of",GISAID,8,0,
17269,2021-04-01,GENE,ORF7b,Lebanon,GISAID,1,0,
17270,2021-04-01,GENE,ORF7b,New Zealand,GISAID,6,0,
17271,2021-04-01,GENE,ORF7b,Qatar,GISAID,3,0,
17272,2021-04-01,GENE,ORF7b,Réunion,GISAID,8,0,
17273,2021-04-01,GENE,ORF7b,Sri Lanka,GISAID,2,0,
17274,2021-04-01,GENE,ORF7b,Suriname,GISAID,1,0,
17275,2021-04-01,GENE,ORF7b,Uruguay,GISAID,3,0,
17276,2021-04-01,GENE,ORF7b,Viet Nam,GISAID,1,0,
17277,2021-04-01,GENE,ORF8,"Bonaire, Sint Eustatius and Saba",GISAID,32,0,
17278,2021-04-01,GENE,ORF8,Cambodia,GISAID,165,0,
17279,2021-04-01,GENE,ORF8,Cameroon,GISAID,1,0,
17280,2021-04-01,GENE,ORF8,China,GISAID,4,0,
17281,2021-04-01,GENE,ORF8,Gabon,GISAID,15,0,
17282,2021-04-01,GENE,ORF8,Georgia,GISAID,6,0,
17283,2021-04-01,GENE,ORF8,Guatemala,GISAID,2,0,
17284,2021-04-01,GENE,ORF8,Kazakhstan,GISAID,156,0,
17285,2021-04-01,GENE,ORF8,Lebanon,GISAID,19,0,
17286,2021-04-01,GENE,ORF8,Liechtenstein,GISAID,2,0,
17287,2021-04-01,GENE,ORF8,Mali,GISAID,1,0,
17288,2021-04-01,GENE,ORF8,Morocco,GISAID,45,0,
17289,2021-04-01,GENE,ORF8,Nigeria,GISAID,1,0,
17290,2021-04-01,GENE,ORF8,North Macedonia,GISAID,160,0,
17291,2021-04-01,GENE,ORF8,Rwanda,GISAID,12,0,
17292,2021-04-01,GENE,ORF8,Sri Lanka,GISAID,84,0,
17293,2021-04-01,GENE,ORF8,"Taiwan, Province of China",GISAID,14,0,
17294,2021-04-01,GENE,ORF8,Wallis and Futuna,GISAID,6,0,
17295,2021-04-01,GENE,S,Anguilla,GISAID,11,0,
17296,2021-04-01,GENE,S,Botswana,GISAID,16,0,
17297,2021-04-01,GENE,S,Equatorial Guinea,GISAID,8,0,
17298,2021-04-01,GENE,S,Georgia,GISAID,23,0,
17299,2021-04-01,GENE,S,Viet Nam,GISAID,60,0,
17300,2021-04-01,GENE,S,Wallis and Futuna,GISAID,21,0,
17301,2021-05-01,GENE,E,Argentina,GISAID,1,0,
17302,2021-05-01,GENE,E,Botswana,GISAID,60,0,
17303,2021-05-01,GENE,E,Costa Rica,GISAID,1,0,
17304,2021-05-01,GENE,E,Egypt,GISAID,2,0,
17305,2021-05-01,GENE,E,Finland,GISAID,9,0,
17306,2021-05-01,GENE,E,Hong Kong,GISAID,9,0,
17307,2021-05-01,GENE,E,"Iran, Islamic Republic of",GISAID,1,0,
17308,2021-05-01,GENE,E,Israel,GISAID,11,0,
17309,2021-05-01,GENE,E,Malaysia,GISAID,2,0,
17310,2021-05-01,GENE,E,Malta,GISAID,2,0,
17311,2021-05-01,GENE,E,Nepal,GISAID,2,0,
17312,2021-05-01,GENE,E,New Zealand,GISAID,4,0,
17313,2021-05-01,GENE,E,Nigeria,GISAID,1,0,
17314,2021-05-01,GENE,E,Pakistan,GISAID,8,0,
17315,2021-05-01,GENE,E,Qatar,GISAID,23,0,
17316,2021-05-01,GENE,E,Réunion,GISAID,61,0,
17317,2021-05-01,GENE,E,Romania,GISAID,5,0,
17318,2021-05-01,GENE,E,Rwanda,GISAID,3,0,
17319,2021-05-01,GENE,E,Slovakia,GISAID,5,0,
17320,2021-05-01,GENE,E,South Africa,GISAID,130,0,
17321,2021-05-01,GENE,E,Turkey,GISAID,76,0,
17322,2021-05-01,GENE,E,Viet Nam,GISAID,7,0,
17323,2021-05-01,GENE,M,Colombia,GISAID,2,0,
17324,2021-05-01,GENE,M,"Iran, Islamic Republic of",GISAID,1,0,
17325,2021-05-01,GENE,M,Nigeria,GISAID,1,0,
17326,2021-05-01,GENE,M,Viet Nam,GISAID,44,0,
17327,2021-05-01,GENE,ORF10,Argentina,GISAID,1,0,
17328,2021-05-01,GENE,ORF10,Australia,GISAID,3,0,
17329,2021-05-01,GENE,ORF10,Canada,GISAID,1,0,
17330,2021-05-01,GENE,ORF10,French Guiana,GISAID,3,0,
17331,2021-05-01,GENE,ORF10,Malaysia,GISAID,1,0,
17332,2021-05-01,GENE,ORF10,Not available,GISAID,92,0,
17333,2021-05-01,GENE,ORF10,Romania,GISAID,1,0,
17334,2021-05-01,GENE,ORF10,Russian Federation,GISAID,7,0,
17335,2021-05-01,GENE,ORF3a,Bahrain,GISAID,9,0,
17336,2021-05-01,GENE,ORF3a,"Bolivia, Plurinational State of",GISAID,2,0,
17337,2021-05-01,GENE,ORF3a,"Bonaire, Sint Eustatius and Saba",GISAID,3,0,
17338,2021-05-01,GENE,ORF3a,Ethiopia,GISAID,2,0,
17339,2021-05-01,GENE,ORF3a,Gabon,GISAID,4,0,
17340,2021-05-01,GENE,ORF3a,Hong Kong,GISAID,18,0,
17341,2021-05-01,GENE,ORF3a,"Iran, Islamic Republic of",GISAID,1,0,
17342,2021-05-01,GENE,ORF3a,Jordan,GISAID,1,0,
17343,2021-05-01,GENE,ORF3a,Lebanon,GISAID,1,0,
17344,2021-05-01,GENE,ORF3a,Martinique,GISAID,3,0,
17345,2021-05-01,GENE,ORF3a,Paraguay,GISAID,7,0,
17346,2021-05-01,GENE,ORF3a,Sri Lanka,GISAID,32,0,
17347,2021-05-01,GENE,ORF6,Argentina,GISAID,2,0,
17348,2021-05-01,GENE,ORF6,Aruba,GISAID,1,0,
17349,2021-05-01,GENE,ORF6,Botswana,GISAID,1,0,
17350,2021-05-01,GENE,ORF6,Cambodia,GISAID,1,0,
17351,2021-05-01,GENE,ORF6,Egypt,GISAID,4,0,
17352,2021-05-01,GENE,ORF6,Georgia,GISAID,1,0,
17353,2021-05-01,GENE,ORF6,"Iran, Islamic Republic of",GISAID,1,0,
17354,2021-05-01,GENE,ORF6,Malaysia,GISAID,1,0,
17355,2021-05-01,GENE,ORF6,Nepal,GISAID,1,0,
17356,2021-05-01,GENE,ORF6,Not available,GISAID,2,0,
17357,2021-05-01,GENE,ORF6,Pakistan,GISAID,3,0,
17358,2021-05-01,GENE,ORF6,Qatar,GISAID,1,0,
17359,2021-05-01,GENE,ORF6,Réunion,GISAID,2,0,
17360,2021-05-01,GENE,ORF6,Sri Lanka,GISAID,3,0,
17361,2021-05-01,GENE,ORF7a,Aruba,GISAID,3,0,
17362,2021-05-01,GENE,ORF7a,"Bonaire, Sint Eustatius and Saba",GISAID,2,0,
17363,2021-05-01,GENE,ORF7a,Botswana,GISAID,1,0,
17364,2021-05-01,GENE,ORF7a,Egypt,GISAID,1,0,
17365,2021-05-01,GENE,ORF7a,Finland,GISAID,22,0,
17366,2021-05-01,GENE,ORF7a,Gabon,GISAID,1,0,
17367,2021-05-01,GENE,ORF7a,Haiti,GISAID,2,0,
17368,2021-05-01,GENE,ORF7a,"Iran, Islamic Republic of",GISAID,3,0,
17369,2021-05-01,GENE,ORF7a,Malaysia,GISAID,27,0,
17370,2021-05-01,GENE,ORF7a,Nepal,GISAID,13,0,
17371,2021-05-01,GENE,ORF7a,New Zealand,GISAID,8,0,
17372,2021-05-01,GENE,ORF7a,Pakistan,GISAID,15,0,
17373,2021-05-01,GENE,ORF7a,Qatar,GISAID,2,0,
17374,2021-05-01,GENE,ORF7a,Viet Nam,GISAID,81,0,
17375,2021-05-01,GENE,ORF7b,Argentina,GISAID,2,0,
17376,2021-05-01,GENE,ORF7b,Bangladesh,GISAID,2,0,
17377,2021-05-01,GENE,ORF7b,Botswana,GISAID,1,0,
17378,2021-05-01,GENE,ORF7b,Costa Rica,GISAID,1,0,
17379,2021-05-01,GENE,ORF7b,Egypt,GISAID,3,0,
17380,2021-05-01,GENE,ORF7b,French Guiana,GISAID,4,0,
17381,2021-05-01,GENE,ORF7b,Georgia,GISAID,2,0,
17382,2021-05-01,GENE,ORF7b,Indonesia,GISAID,12,0,
17383,2021-05-01,GENE,ORF7b,"Iran, Islamic Republic of",GISAID,1,0,
17384,2021-05-01,GENE,ORF7b,Malaysia,GISAID,4,0,
17385,2021-05-01,GENE,ORF7b,Malta,GISAID,3,0,
17386,2021-05-01,GENE,ORF7b,Nepal,GISAID,15,0,
17387,2021-05-01,GENE,ORF7b,New Zealand,GISAID,2,0,
17388,2021-05-01,GENE,ORF7b,Norway,GISAID,70,0,
17389,2021-05-01,GENE,ORF7b,Pakistan,GISAID,1,0,
17390,2021-05-01,GENE,ORF7b,Qatar,GISAID,7,0,
17391,2021-05-01,GENE,ORF7b,Réunion,GISAID,3,0,
17392,2021-05-01,GENE,ORF7b,Romania,GISAID,4,0,
17393,2021-05-01,GENE,ORF7b,Russian Federation,GISAID,241,0,
17394,2021-05-01,GENE,ORF7b,Singapore,GISAID,313,0,
17395,2021-05-01,GENE,ORF7b,Sri Lanka,GISAID,1,0,
17396,2021-05-01,GENE,ORF7b,Viet Nam,GISAID,1,0,
17397,2021-05-01,GENE,ORF8,Bahrain,GISAID,1,0,
17398,2021-05-01,GENE,ORF8,"Bolivia, Plurinational State of",GISAID,3,0,
17399,2021-05-01,GENE,ORF8,"Bonaire, Sint Eustatius and Saba",GISAID,25,0,
17400,2021-05-01,GENE,ORF8,Bosnia and Herzegovina,GISAID,4,0,
17401,2021-05-01,GENE,ORF8,China,GISAID,28,0,
17402,2021-05-01,GENE,ORF8,Colombia,GISAID,32,0,
17403,2021-05-01,GENE,ORF8,Egypt,GISAID,10,0,
17404,2021-05-01,GENE,ORF8,Faroe Islands,GISAID,2,0,
17405,2021-05-01,GENE,ORF8,Gabon,GISAID,4,0,
17406,2021-05-01,GENE,ORF8,Haiti,GISAID,45,0,
17407,2021-05-01,GENE,ORF8,"Iran, Islamic Republic of",GISAID,5,0,
17408,2021-05-01,GENE,ORF8,Jordan,GISAID,2,0,
17409,2021-05-01,GENE,ORF8,Lebanon,GISAID,1,0,
17410,2021-05-01,GENE,ORF8,Martinique,GISAID,6,0,
17411,2021-05-01,GENE,ORF8,Not available,GISAID,176,0,
17412,2021-05-01,GENE,ORF8,Paraguay,GISAID,5,0,
17413,2021-05-01,GENE,ORF8,Sri Lanka,GISAID,71,0,
17414,2021-05-01,GENE,ORF8,Suriname,GISAID,52,0,
17415,2021-05-01,GENE,ORF8,"Taiwan, Province of China",GISAID,4,0,
17416,2021-05-01,GENE,ORF8,Viet Nam,GISAID,6,0,
17417,2021-05-01,GENE,S,"Bolivia, Plurinational State of",GISAID,42,0,
17418,2021-05-01,GENE,S,China,GISAID,123,0,
17419,2021-05-01,GENE,S,Ethiopia,GISAID,2,0,
17420,2021-05-01,GENE,S,Jordan,GISAID,8,0,
17421,2021-05-01,GENE,S,Lebanon,GISAID,7,0,
17422,2021-06-01,GENE,E,Australia,GISAID,3,0,
17423,2021-06-01,GENE,E,Botswana,GISAID,22,0,
17424,2021-06-01,GENE,E,Netherlands,GISAID,1,0,
17425,2021-06-01,GENE,E,Spain,GISAID,6,0,
17426,2021-06-01,GENE,E,Sweden,GISAID,1,0,
17427,2021-06-01,GENE,M,India,GISAID,1,0,
17428,2021-06-01,GENE,M,Netherlands,GISAID,4,0,
17429,2021-06-01,GENE,N,India,GISAID,2,0,
17430,2021-06-01,GENE,ORF10,Botswana,GISAID,2,0,
17431,2021-06-01,GENE,ORF10,Cambodia,GISAID,37,0,
17432,2021-06-01,GENE,ORF10,France,GISAID,1,0,
17433,2021-06-01,GENE,ORF10,Poland,GISAID,1,0,
17434,2021-06-01,GENE,ORF10,United States,GISAID,4,0,
17435,2021-06-01,GENE,ORF3a,Botswana,GISAID,39,0,
17436,2021-06-01,GENE,ORF3a,Cayman Islands,GISAID,4,0,
17437,2021-06-01,GENE,ORF3a,India,GISAID,1,0,
17438,2021-06-01,GENE,ORF3a,Poland,GISAID,3,0,
17439,2021-06-01,GENE,ORF3a,Russian Federation,GISAID,27,0,
17440,2021-06-01,GENE,ORF3a,Singapore,GISAID,63,0,
17441,2021-06-01,GENE,ORF3a,Sri Lanka,GISAID,1,0,
17442,2021-06-01,GENE,ORF6,Australia,GISAID,14,0,
17443,2021-06-01,GENE,ORF7a,Australia,GISAID,55,0,
17444,2021-06-01,GENE,ORF7a,Cambodia,GISAID,10,0,
17445,2021-06-01,GENE,ORF7a,Cayman Islands,GISAID,1,0,
17446,2021-06-01,GENE,ORF7a,China,GISAID,1,0,
17447,2021-06-01,GENE,ORF7a,France,GISAID,19,0,
17448,2021-06-01,GENE,ORF7a,India,GISAID,2,0,
17449,2021-06-01,GENE,ORF7a,Netherlands,GISAID,10,0,
17450,2021-06-01,GENE,ORF7a,Norway,GISAID,2,0,
17451,2021-06-01,GENE,ORF7a,Poland,GISAID,2,0,
17452,2021-06-01,GENE,ORF7a,Russian Federation,GISAID,73,0,
17453,2021-06-01,GENE,ORF7b,France,GISAID,7,0,
17454,2021-06-01,GENE,ORF7b,Indonesia,GISAID,4,0,
